Index;Product Name;Colors;Pic Urls;Care Instructions
100;Cottonblend tracksuit bottoms with mesh inserts;Black;https://images.hugoboss.com/is/image/boss/hbeu50448230_001_240?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
101;Regularfit functional sweater in stretch cotton blend: ZelchiorProS17;Black  Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50328224_001_10?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
102;Hybrid down jacket with waterrepellent finish;Black;https://images.hugoboss.com/is/image/boss/hbeu50441756_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Do not chemical dry clean  Professional wet clean
103;Slimfit Vneck sweater in Merino wool;Light Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50375122_035_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
104;Regularfit denim jacket with lasered artwork;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50449227_401_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
105;Waterrepellent down jacket with detachable embroidered hood;Black;https://images.hugoboss.com/is/image/boss/hbeu50440079_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
106;Reversible oversized down jacket in waterrepellent fabric;Black;https://images.hugoboss.com/is/image/boss/hbeu50440070_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Professional wet clean
107;Cotton Tshirt with coastal graphic print;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50450898_405_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
108;Recycledfabric puffer gilet with reversed logo;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50449349_405_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
109;Waterrepellent parka with detachable logo key ring;Black;https://images.hugoboss.com/is/image/boss/hbeu50446907_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Do not chemical dry clean  Very mild professional wet clean
110;Waterrepellent hooded jacket with largescale logo print;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50435052_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
111;Recycledfabric puffer jacket with reverselogo patch;Orange;https://images.hugoboss.com/is/image/boss/hbeu50449368_826_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
112;Waterrepellent down jacket with detachable sleeves and hood;Black;https://images.hugoboss.com/is/image/boss/hbeu50440090_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Professional wet clean
113;Crewneck cottonblend sweater with 3D ribbed accents;Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50378541_455_340?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Tumble Dry Low Heat  Iron Low Heat  Do not chemical dry clean
114;Lightweight sweater in Italian cashmere;Grey  Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50374410_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
115;Regularfit functional sweater in stretch cotton blend: ZelchiorProS17;Blue  Black  White;https://images.hugoboss.com/is/image/boss/hbeu50328224_423_14?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
116;Turtleneck sweater in a Merino wool blend;Black  Dark Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50323570_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
117;Slimfit Vneck sweater in Merino wool;Dark Blue  Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50375122_410_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
118;Zipneck sweater in Merino wool;Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50375135_410_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
119;Regularfit waterrepellent jacket in recycled fabric;Black;https://images.hugoboss.com/is/image/boss/hbeu50440955_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Professional wet clean
120;Turtleneck sweater in a Merino wool blend;Dark Blue  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50323570_410_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
121;Asymmetric biker jacket in lamb leather;Dark Brown  Black;https://images.hugoboss.com/is/image/boss/hbeu50448037_201_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Gentle chemical dry cleaning F
122;Knitted sweater in cotton and linen with polo collar;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50423404_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
123;Hybridneckline sweater in Italian virgin wool;Dark Blue  Red;https://images.hugoboss.com/is/image/boss/hbeu50419143_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
124;Vneck sweater in pure cotton with logo embroidery;Dark Blue  Dark Red  Black;https://images.hugoboss.com/is/image/boss/hbeu50420001_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
125;Regularfit knitted jacket with stand collar;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50417777_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
126;Vneck sweater in mulesingfree wool;Grey  Blue  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50378576_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
127;Regularfit sweater in cotton; silk and wool;Dark Red;https://images.hugoboss.com/is/image/boss/hbeu50417661_604_100?wid=462&qlt=80  
128;Crewneck sweater in virgin wool;Dark Blue  Red  Dark Red  Light Blue  Light Blue  Dark Blue  Blue  Dark Blue  Light Green  Khaki  Dark Brown  Dark Brown  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378575_402_110?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
129;Crewneck knitted sweater in pure cotton;Black  Dark Blue  Grey;https://images.hugoboss.com/is/image/boss/hbeu50419986_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
130;Knitted sweater with Vshaped intarsia and reversible zip;Dark Red  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50417765_604_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
131;Regularfit sweater in cotton with cashmere;Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50431741_030_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
132;Knitted cotton sweater with tube trims;Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50379040_051_14?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
133;Regularfit sweater in structured cotton and wool;Black;https://images.hugoboss.com/is/image/boss/hbeu50419151_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
134;Twotone structured jacquard sweater in recycled yarn;Dark Red  Purple  White;https://images.hugoboss.com/is/image/boss/hbeu50417800_604_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
135;Crewneck sweater in a cotton blend;Grey;https://images.hugoboss.com/is/image/boss/hbeu50379543_081_100?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
136;Colourblock logo Tshirt in stretchcotton jersey;Dark Blue  Light Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50447935_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
137;Goldtonelogo polo shirt in a slim fit;Black  White;https://images.hugoboss.com/is/image/boss/hbeu50448654_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
138;Regularfit sweater with structured front panel;Black  Red  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50416972_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
139;Regularfit cardigan in a cotton blend;Black  Grey;https://images.hugoboss.com/is/image/boss/hbeu50416977_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
140;Baseballstyle jacket in ribbed cotton and virgin wool;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50423316_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
141;Structured knit sweater in linen and cotton;Black;https://images.hugoboss.com/is/image/boss/hbeu50423263_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
142;Crewneck sweater in cotton with chest logo;Blue;https://images.hugoboss.com/is/image/boss/hbeu50427348_426_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
143;Slimfit sweater in cotton with reversestitch details;Red  Dark Blue  Khaki  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50418979_615_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
144;Hooded jacket in hybrid materials with knitted details;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50417799_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
145;Slimfit sweater in cotton with reversestitch details;Dark Grey  Red  Dark Blue  Khaki;https://images.hugoboss.com/is/image/boss/hbeu50418979_011_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
146;Striped sweater with chenille trims;Dark Red  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50423770_604_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning F
147;Cotton sweater with FC Bayern Munich badge;Grey;https://images.hugoboss.com/is/image/boss/hbeu50429433_031_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
148;Regularfit sweater in cotton and virgin wool;Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50431710_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
149;Regularfit jacket in mixedstructure cotton;Black;https://images.hugoboss.com/is/image/boss/hbeu50419077_001_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
150;Regularfit sweater in moulin virgin wool;Grey  Dark Purple;https://images.hugoboss.com/is/image/boss/hbeu50419130_062_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
151;Pimacotton relaxedfit Tshirt with sharkjaw print;Black  White;https://images.hugoboss.com/is/image/boss/hbeu50450923_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
152;Slimfit polo shirt in stretch piqu with curved logo;Black  Yellow  Pink  Red  Light Blue  Blue  Blue  Dark Blue  Light Blue  Dark Blue  Dark Blue  Green  Khaki  Dark Green  White  Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50412675_015_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
153;Slimfit shirt in Italian cotton with logo print;Red Patterned;https://images.hugoboss.com/is/image/boss/hbeu50451492_628_100?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
154;Slimfit polo shirt in washed cotton piqu;Red  Red  Dark Red  Light Purple  Purple  Dark Purple  Turquoise  Light Blue  Light Blue  Light Blue  Turquoise  Turquoise  Blue  Blue  Blue  Dark Blue  Light Green  Light Green  Khaki  Light Beige  Light Brown  White  Light Grey  Light Grey  Light Grey  Grey  Dark Grey  Brown  Black  Orange  Yellow  Yellow  light pink  Dark pink  Red;https://images.hugoboss.com/is/image/boss/hbeu50378365_618_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
155;Knitted sweater Guariono Modern Essential;Dark Blue  Purple;https://images.hugoboss.com/is/image/boss/20_hbeu50242342_402_21?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
156;Reflective slimfit gilet with tonal logo patch;Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50445292_010_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Mild professional wet clean
157;Pure new wool sweater Syver;Anthracite;https://images.hugoboss.com/is/image/boss/20_hbeu50227010_012_21?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
158;New wool sweater BakerB;Black  Dark Red  Brown;https://images.hugoboss.com/is/image/boss/20_hbeu50247596_001_31?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
159;Vneck pullover Sagaro;Anthracite  Dark Blue;https://images.hugoboss.com/is/image/boss/20_hbeu50234530_012_21?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
160;Twopack of performance Tshirts in S.Caf jersey;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50446125_960_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
161;Blended cotton cardigan Sidone;Dark Blue;https://images.hugoboss.com/is/image/boss/20_hbeu50218078_464_21?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
162;Knit waistcoat Medrick in merino wool;Dark Red  Open Purple  Dark Blue;https://images.hugoboss.com/is/image/boss/20_hbeu50247612_606_31?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
163;Stretch cotton cardigan Samiro;Green;https://images.hugoboss.com/is/image/boss/20_hbeu50218008_311_21?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
164;New wool sweater Miles;Open Beige  Grey;https://images.hugoboss.com/is/image/boss/20_hbeu50247617_288_31?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
165;Cotton sweater Sacorco;Orange  Yellow;https://images.hugoboss.com/is/image/boss/20_hbeu50244006_810_21?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
166;New wool sweater BakerB;Brown  Dark Red  Black;https://images.hugoboss.com/is/image/boss/20_hbeu50247596_213_31?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
167;Cotton sweater Sacorco;Yellow  Orange;https://images.hugoboss.com/is/image/boss/20_hbeu50244006_721_21?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
168;Straightfit formal trousers with silk trims;Black;https://images.hugoboss.com/is/image/boss/hbeu50445874_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
169;Easyiron slimfit shirt in cotton poplin;White  Light Blue  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50451092_100_100?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
170;Slimfit shirt in patterned Italian performancestretch fabric;Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50451278_002_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
171;Waterrepellent packable coat with stand collar;Black;https://images.hugoboss.com/is/image/boss/hbeu50450011_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Do not chemical dry clean  Mild professional wet clean
172;Slimfit shirt in a houndstooth cotton blend;Blue;https://images.hugoboss.com/is/image/boss/hbeu50451349_410_100?wid=462&qlt=80  ;40 mild wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
173;Slimfit shirt in easyiron cotton poplin;Brown;https://images.hugoboss.com/is/image/boss/hbeu50413741_229_100?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
174;Slimfit polo shirt in stretch piqu with curved logo;Khaki  Yellow  Pink  Red  Light Blue  Blue  Blue  Dark Blue  Light Blue  Dark Blue  Dark Blue  Green  Dark Green  White  Light Grey  Black  Black;https://images.hugoboss.com/is/image/boss/hbeu50412675_315_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
175;Cotton jersey Tshirt with curved logo;Black  light pink  Red  Red  Light Blue  Blue  Dark Blue  Dark Blue  Green  Dark Green  Beige  White  Light Grey  Light Grey  Black  Black;https://images.hugoboss.com/is/image/boss/hbeu50412363_004_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
176;Slimfit shorts in cottonblend stretch dobby;Blue  Blue  Dark Blue  Light Green  Light Beige  Light Beige  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50423114_438_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
